"GEO_ID","NAME","GEO_ID_F","NAICS2012","INDLEVEL","NAICS2012_LABEL","NAICS2012_F","SUBSECTOR","INDGROUP","SECTOR","COMM","COMM_LABEL","YEAR","VAL","TON","TMILE","AVGMILE","VAL_S","TON_S","TMILE_S","AVGMILE_S"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","29","Printed products","2017","23041","3783","636","81","16.6","15.9","21.5","36.5"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","30","Textiles, leather, and articles of textiles or leather","2017","11","Z","Z","1108","35.2","33.7","38.1","9.5"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","31","Non-metallic mineral products","2017","8","1","1","926","38.0","45.4","46.2","33.2"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","32","Base metal in primary or semi-finished forms and in finished basic shapes","2017","S","Z","S","S","S","32.1","S","S"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","33","Articles of base metal","2017","S","S","S","1265","S","S","S","21.4"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","34","Machinery","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","35","Electronic and other electrical equipment and components, and office equipment","2017","65","1","1","871","20.4","43.4","35.0","6.9"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","36","Motorized and other vehicles (includes parts)","2017","2","Z","Z","1392","26.8","19.4","15.2","11.4"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","38","Precision instruments and apparatus","2017","S","Z","S","1325","S","42.7","S","25.6"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","39","Furniture, mattresses and mattress supports, lamps, lighting fittings, and illuminated signs","2017","1","Z","S","S","13.3","43.1","S","S"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","40","Miscellaneous manufactured products","2017","215","S","S","1025","39.0","S","S","8.9"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","41","Waste and scrap","2017","Z","Z","Z","40","10.1","10.0","10.0","Z"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","43","Mixed freight","2017","11","S","Z","855","34.4","S","32.2","25.5"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","0000","All Commodities","2017","148512","71310","13793","904","12.6","14.8","14.1","12.2"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","01","Animals and fish (live)","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","02","Cereal grains (includes seed)","2017","S","S","Z","S","S","S","49.4","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","03","Agricultural products (excludes animal feed, cereal grains, and forage products)","2017","271","336","51","S","30.9","46.5","46.9","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","04","Animal feed, eggs, honey, and other products of animal origin","2017","448","743","S","471","48.6","36.6","S","23.3"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","05","Meat, poultry, fish, seafood, and their preparations","2017","1867","S","S","702","24.6","S","S","22.1"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","06","Milled grain products and preparations, and bakery products","2017","S","S","162","982","S","S","44.0","21.2"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","07","Other prepared foodstuffs and fats and oils","2017","3750","3229","S","1026","46.2","46.7","S","23.5"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","08","Alcoholic beverages","2017","1178","653","438","S","29.5","33.3","49.5","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","09","Tobacco products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","10","Monumental or building stone","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","11","Natural sands","2017","S","Z","Z","S","S","36.9","18.9","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","12","Gravel and crushed stone (excludes dolomite and slate)","2017","S","7247","197","S","S","42.5","1.9","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","13","Other non-metallic minerals, not elsewhere classified ","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","14","Metallic ores and concentrates","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","15","Coal","2017","S","S","S","290","S","S","S","18.4"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","17","Gasoline and aviation turbine fuel","2017","S","S","672","64","S","S","49.2","9.0"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","18","Fuel oils","2017","271","596","182","115","27.2","26.6","40.9","29.6"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","19","Other coal and petroleum products, not elsewhere classified","2017","667","4274","88","199","33.7","39.0","34.7","37.6"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","20","Basic chemicals","2017","1414","S","173","1006","36.3","S","46.2","23.7"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","21","Pharmaceutical products","2017","20397","172","34","293","48.4","25.4","35.2","43.6"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","22","Fertilizers","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","23","Other chemical products and preparations, not elsewhere classified","2017","2753","S","S","1411","45.3","S","S","17.1"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","24","Plastics and rubber","2017","S","S","S","569","S","S","S","14.3"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","25","Logs and other wood in the rough","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","26","Wood products","2017","1455","859","S","S","43.9","22.8","S","S"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","27","Pulp, newsprint, paper, and paperboard","2017","S","S","S","485","S","S","S","18.9"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","28","Paper or paperboard articles","2017","103","71","43","409","26.5","32.4","35.1","16.1"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","29","Printed products","2017","S","33","17","607","S","25.7","21.2","18.6"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","30","Textiles, leather, and articles of textiles or leather","2017","9804","695","226","1017","19.8","20.5","28.8","13.8"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","31","Non-metallic mineral products","2017","4504","S","S","260","45.7","S","S","34.8"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","32","Base metal in primary or semi-finished forms and in finished basic shapes","2017","747","172","57","408","44.5","19.2","34.7","17.8"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","33","Articles of base metal","2017","1458","175","86","514","36.4","29.1","35.5","13.0"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","34","Machinery","2017","7912","560","176","541","37.3","11.8","21.9","8.4"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","35","Electronic and other electrical equipment and components, and office equipment","2017","12235","244","109","907","22.4","21.4","37.2","10.1"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","36","Motorized and other vehicles (includes parts)","2017","12096","S","494","798","42.2","S","33.0","14.3"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","37","Transportation equipment, not elsewhere classified","2017","S","2","1","1035","S","37.4","38.1","17.0"
"0100000US","United States","null","551114","6","Corporate, subsidiary, and regional managing offices","null","551","5511","55","38","Precision instruments and apparatus","2017","2026","47","13","491","22.2","13.1","22.9","12.1"
