SAEMP25N Total Full-Time and Part-Time Employment by NAICS Industry 1/,,,,,,,,
(number of jobs) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,sector
54000,West Virginia,1902,        Personal and laundry services,13966,14274,14083,14303,
54000,West Virginia,1903,"        Religious, grantmaking, civic, professional, and similar organizations",16309,16756,17019,17913,
54000,West Virginia,1904,        Private households,6817,6512,6089,5803,
54000,West Virginia,2000,    Government and government enterprises,149444,149884,151643,148592,
54000,West Virginia,2001,      Federal civilian,21550,21258,22307,21243,
54000,West Virginia,2002,      Military,9657,9903,10151,10126,
54000,West Virginia,2010,      State and local,118237,118723,119185,117223,
54000,West Virginia,2011,        State government,45447,46560,45993,45482,
54000,West Virginia,2012,        Local government,72790,72163,73192,71741,
55000,Wisconsin,,Employment by place of work,,,,,
55000,Wisconsin,10,Total employment (number of jobs),3287793,3350388,3413585,3403719,
55000,Wisconsin,,By type,,,,,
55000,Wisconsin,20,  Wage and salary employment,2786851,2849132,2892663,2871629,
55000,Wisconsin,40,  Proprietors employment,500942,501256,520922,532090,
55000,Wisconsin,50,    Farm proprietors employment,80258,79834,79179,78867,
55000,Wisconsin,60,    Nonfarm proprietors employment 2/,420684,421422,441743,453223,
55000,Wisconsin,,By industry,,,,,
55000,Wisconsin,70,  Farm employment,101511,102896,101442,99632,14
55000,Wisconsin,80,  Nonfarm employment,3186282,3247492,3312143,3304087,
55000,Wisconsin,90,    Private nonfarm employment,2781722,2837335,2894370,2881593,
55000,Wisconsin,100,"      Forestry, fishing, and related activities",15659,15105,13712,13326,14
55000,Wisconsin,101,        Forestry and logging,5436,5611,4897,4982,
55000,Wisconsin,102,"        Fishing, hunting and trapping",(T),(T),(T),1132,
55000,Wisconsin,103,        Support activities for agriculture and forestry,8718,8094,7454,7212,
55000,Wisconsin,200,"      Mining, quarrying, and oil and gas extraction",4156,4112,3788,4034,4
55000,Wisconsin,201,        Oil and gas extraction,752,(T),687,(D),
55000,Wisconsin,202,        Mining (except oil and gas),3287,3245,2977,3194,
55000,Wisconsin,203,        Support activities for mining,(T),(T),(T),(D),
55000,Wisconsin,300,      Utilities,12839,13272,13638,12455,
55000,Wisconsin,400,      Construction,164987,172839,176872,180748,13
55000,Wisconsin,401,        Construction of buildings,39282,42574,43582,44355,
55000,Wisconsin,402,        Heavy and civil engineering construction,14737,14991,15526,15751,
55000,Wisconsin,403,        Specialty trade contractors,110968,115274,117764,120642,
55000,Wisconsin,500,      Manufacturing,607508,606407,604927,570861,
55000,Wisconsin,510,        Durable goods manufacturing,385560,382304,380672,355786,
55000,Wisconsin,511,          Wood product manufacturing,29443,30035,29716,29181,3
55000,Wisconsin,512,          Nonmetallic mineral product manufacturing,11052,11380,11233,10964,7
55000,Wisconsin,513,          Primary metal manufacturing,23919,23257,23426,22427,8
55000,Wisconsin,514,          Fabricated metal product manufacturing,82517,82116,82034,76081,8
55000,Wisconsin,515,          Machinery manufacturing,93757,91697,89596,82212,9
55000,Wisconsin,516,          Computer and electronic product manufacturing,29639,29454,29091,27361,10
55000,Wisconsin,517,"          Electrical equipment, appliance, and component manufacturing",33611,33432,33260,30362,10
55000,Wisconsin,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",31434,31021,31171,27209,11
55000,Wisconsin,519,          Other transportation equipment manufacturing,10121,10969,11799,11340,11
55000,Wisconsin,521,          Furniture and related product manufacturing,18692,18974,19556,19487,12
55000,Wisconsin,522,          Miscellaneous manufacturing,21375,19969,19790,19162,12
55000,Wisconsin,530,        Nondurable goods manufacturing,221948,224103,224255,215075,
55000,Wisconsin,531,          Food manufacturing,63144,64730,65833,65575,1
55000,Wisconsin,532,          Beverage and tobacco product manufacturing,3147,2817,2501,2770,1
55000,Wisconsin,533,          Textile mills,1879,1639,1477,1338,2
55000,Wisconsin,534,          Textile product mills,2955,2917,2993,2886,2
55000,Wisconsin,535,          Apparel manufacturing,3778,3395,3088,2957,2
55000,Wisconsin,536,          Leather and allied product manufacturing,4947,4511,3825,3074,2
55000,Wisconsin,537,          Paper manufacturing,51366,50568,49844,46015,3
55000,Wisconsin,538,          Printing and related support activities,39713,40337,40397,38729,3
55000,Wisconsin,539,          Petroleum and coal products manufacturing,406,420,439,438,4
55000,Wisconsin,541,          Chemical manufacturing,15065,15153,15213,14961,5
55000,Wisconsin,542,          Plastics and rubber products manufacturing,35548,37616,38645,36332,6
55000,Wisconsin,600,      Wholesale trade,120346,123504,125727,125169,13
55000,Wisconsin,700,      Retail trade,395956,396724,404415,396503,13
55000,Wisconsin,701,        Motor vehicle and parts dealers,39970,40898,41698,42262,
55000,Wisconsin,702,        Furniture and home furnishings stores,10587,10826,11130,11227,
55000,Wisconsin,703,        Electronics and appliance stores,9396,9816,9678,9406,
55000,Wisconsin,704,        Building material and garden equipment and supplies dealers,28225,29531,30859,29989,
55000,Wisconsin,705,        Food and beverage stores,65214,65407,66475,65567,
55000,Wisconsin,706,        Health and personal care stores,18845,19033,19394,19646,
55000,Wisconsin,707,        Gasoline stations,25538,25629,25796,25220,
55000,Wisconsin,708,        Clothing and clothing accessories stores,20621,20677,20447,20316,
55000,Wisconsin,709,"        Sporting goods, hobby, musical instrument, and book stores",17810,17581,18386,17824,
55000,Wisconsin,711,        General merchandise stores,58992,60939,62589,60578,
55000,Wisconsin,712,        Miscellaneous store retailers,33286,33569,34029,35534,
55000,Wisconsin,713,        Nonstore retailers,67472,62818,63934,58934,
55000,Wisconsin,800,      Transportation and warehousing,106942,108697,113197,113570,13
55000,Wisconsin,801,        Air transportation,4365,4819,5404,5683,
55000,Wisconsin,802,        Rail transportation,4003,4004,3877,3687,
55000,Wisconsin,803,        Water transportation,(T),(T),(T),(D),
55000,Wisconsin,804,        Truck transportation,55806,56140,58499,58598,
55000,Wisconsin,805,        Transit and ground passenger transportation,15726,16068,16132,15896,
55000,Wisconsin,806,        Pipeline transportation,240,174,192,200,
55000,Wisconsin,807,        Scenic and sightseeing transportation,567,502,547,425,
55000,Wisconsin,808,        Support activities for transportation,4736,5136,5287,5456,
55000,Wisconsin,809,        Couriers and messengers,12443,12410,12899,(D),
55000,Wisconsin,811,        Warehousing and storage,8901,9278,10199,10395,
55000,Wisconsin,900,      Information,56674,57303,59995,59696,13
55000,Wisconsin,901,        Publishing industries (except Internet),22624,21985,22243,21750,
55000,Wisconsin,902,        Motion picture and sound recording industries,4672,4832,4715,4758,
55000,Wisconsin,903,        Broadcasting (except Internet),5579,5531,5606,5575,
55000,Wisconsin,904,        Internet publishing and broadcasting 3/,(T),(T),(T),205,
55000,Wisconsin,905,        Telecommunications,14535,14705,16163,16982,
55000,Wisconsin,906,"        Data processing, hosting, and related services",8938,9932,10914,10255,
55000,Wisconsin,907,        Other information services 3/,(T),(T),(T),171,
55000,Wisconsin,1000,      Finance and insurance,147436,151939,155811,157967,13
55000,Wisconsin,1001,        Monetary Authorities-central bank,0,0,0,(D),
55000,Wisconsin,1002,        Credit intermediation and related activities,49846,50889,50972,52415,
55000,Wisconsin,1003,"        Securities, commodity contracts, and other financial investments and related activities",27460,26688,29285,27905,
55000,Wisconsin,1004,        Insurance carriers and related activities,67771,72075,72966,75113,
55000,Wisconsin,1005,"        Funds, trusts, and other financial vehicles",2359,2287,2588,(D),
55000,Wisconsin,1100,      Real estate and rental and leasing,82075,77437,85336,88702,13
55000,Wisconsin,1101,        Real estate,69990,65459,72846,75856,
55000,Wisconsin,1102,        Rental and leasing services,11798,11661,12146,12475,
55000,Wisconsin,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),287,317,344,371,
55000,Wisconsin,1200,"      Professional, scientific, and technical services",123267,130348,133923,138185,13
55000,Wisconsin,1300,      Management of companies and enterprises,32920,33463,34467,36902,13
55000,Wisconsin,1400,      Administrative and support and waste management and remediation services,139395,148737,153324,144772,13
55000,Wisconsin,1401,        Administrative and support services,133774,143153,147874,138980,
55000,Wisconsin,1402,        Waste management and remediation services,5621,5584,5450,5792,
55000,Wisconsin,1500,      Educational services,45665,47739,49515,51912,13
55000,Wisconsin,1600,      Health care and social assistance,308850,314997,325123,334224,13
55000,Wisconsin,1601,        Ambulatory health care services,99463,98466,101128,104877,
55000,Wisconsin,1602,        Hospitals,87625,90144,92346,92068,
55000,Wisconsin,1603,        Nursing and residential care facilities,67321,66680,67823,69481,
55000,Wisconsin,1604,        Social assistance,54441,59707,63826,67798,
55000,Wisconsin,1700,"      Arts, entertainment, and recreation",50365,53822,56357,55736,13
55000,Wisconsin,1701,"        Performing arts, spectator sports, and related industries",22299,24301,25940,24973,
55000,Wisconsin,1702,"        Museums, historical sites, and similar institutions",1484,1508,1559,1626,
55000,Wisconsin,1703,"        Amusement, gambling, and recreation industries",26582,28013,28858,29137,
55000,Wisconsin,1800,      Accommodation and food services,207525,214914,218512,225052,13
55000,Wisconsin,1801,        Accommodation,32681,33672,34329,34305,
55000,Wisconsin,1802,        Food services and drinking places,174844,181242,184183,190747,
55000,Wisconsin,1900,      Other services (except government and government enterprises),159157,165976,165731,171779,13
55000,Wisconsin,1901,        Repair and maintenance,36926,38894,38517,40429,
55000,Wisconsin,1902,        Personal and laundry services,44537,46813,46812,48391,
55000,Wisconsin,1903,"        Religious, grantmaking, civic, professional, and similar organizations",63934,67177,68226,71092,
55000,Wisconsin,1904,        Private households,13760,13092,12176,11867,
55000,Wisconsin,2000,    Government and government enterprises,404560,410157,417773,422494,
55000,Wisconsin,2001,      Federal civilian,29451,29508,32328,29305,
55000,Wisconsin,2002,      Military,19342,19385,18813,19699,
55000,Wisconsin,2010,      State and local,355767,361264,366632,373490,
55000,Wisconsin,2011,        State government,94579,95874,95280,97699,
55000,Wisconsin,2012,        Local government,261188,265390,271352,275791,
56000,Wyoming,,Employment by place of work,,,,,
56000,Wyoming,10,Total employment (number of jobs),310043,315198,324653,330130,
56000,Wyoming,,By type,,,,,
56000,Wyoming,20,  Wage and salary employment,240390,245126,251864,257293,
56000,Wyoming,40,  Proprietors employment,69653,70072,72789,72837,
