GeoFips,GeoName,LineCode,Description,Jobs
93000,Great Lakes,438,          Other transportation equipment,86633
93000,Great Lakes,441,          Instruments and related products,115110
93000,Great Lakes,444,          Miscellaneous manufacturing industries,80101
93000,Great Lakes,447,          Ordnance 3/,(NA)
93000,Great Lakes,450,        Nondurable goods manufacturing,1418875
93000,Great Lakes,453,          Food and kindred products,295618
93000,Great Lakes,456,          Tobacco products,412
93000,Great Lakes,459,          Textile mill products,(D)
93000,Great Lakes,462,          Apparel and other textile products,61961
93000,Great Lakes,465,          Paper and allied products,156770
93000,Great Lakes,468,          Printing and publishing,319740
93000,Great Lakes,471,          Chemicals and allied products,216728
93000,Great Lakes,474,          Petroleum and coal products,(D)
93000,Great Lakes,477,          Rubber and miscellaneous plastics products,323909
93000,Great Lakes,480,          Leather and leather products,(D)
93000,Great Lakes,500,      Transportation and public utilities,1253554
93000,Great Lakes,510,        Railroad transportation,38814
93000,Great Lakes,520,        Trucking and warehousing,469697
93000,Great Lakes,530,        Water transportation,14909
93000,Great Lakes,540,        Other transportation,385504
93000,Great Lakes,541,          Local and interurban passenger transit,87760
93000,Great Lakes,542,          Transportation by air,199368
93000,Great Lakes,543,"          Pipelines, except natural gas",1598
93000,Great Lakes,544,          Transportation services,96778
93000,Great Lakes,560,        Communications,196729
93000,Great Lakes,570,"        Electric, gas, and sanitary services",147901
93000,Great Lakes,610,      Wholesale trade,1267022
93000,Great Lakes,620,      Retail trade,4518998
93000,Great Lakes,621,        Building materials and garden equipment,198498
93000,Great Lakes,622,        General merchandise stores,554501
93000,Great Lakes,623,        Food stores,547678
93000,Great Lakes,624,        Automotive dealers and service stations,444775
93000,Great Lakes,625,        Apparel and accessory stores,184062
93000,Great Lakes,626,        Home furniture and furnishings stores,191865
93000,Great Lakes,627,        Eating and drinking places,1463980
93000,Great Lakes,628,        Miscellaneous retail,933639
93000,Great Lakes,700,"      Finance, insurance, and real estate",2014453
93000,Great Lakes,710,        Depository and nondepository institutions,460857
93000,Great Lakes,730,"        Other finance, insurance, and real estate",1553596
93000,Great Lakes,731,          Security and commodity brokers,118658
93000,Great Lakes,732,          Insurance carriers,303261
93000,Great Lakes,733,"          Insurance agents, brokers, and services",208000
93000,Great Lakes,734,          Real estate,669621
93000,Great Lakes,735,"          Combined real estate, insurance, etc. 4/",(NA)
93000,Great Lakes,736,          Holding and other investment offices,254056
93000,Great Lakes,800,      Services,7961635
93000,Great Lakes,805,        Hotels and other lodging places,203649
93000,Great Lakes,810,        Personal services,460297
93000,Great Lakes,815,        Private households,123587
93000,Great Lakes,820,        Business services,1837624
93000,Great Lakes,825,"        Automotive repair, services, and parking",267528
93000,Great Lakes,830,        Miscellaneous repair services,118683
93000,Great Lakes,835,        Amusement and recreation services,455621
93000,Great Lakes,840,        Motion pictures,75362
93000,Great Lakes,845,        Health services,1927531
93000,Great Lakes,850,        Legal services,201235
93000,Great Lakes,855,        Educational services,446492
93000,Great Lakes,860,        Social services 5/,456535
93000,Great Lakes,865,"        Museums, botanical, zoological gardens",18698
93000,Great Lakes,870,        Membership organizations,456218
93000,Great Lakes,875,        Engineering and management services 6/,737694
93000,Great Lakes,880,        Miscellaneous services,174881
93000,Great Lakes,900,    Government and government enterprises,3265103
93000,Great Lakes,910,      Federal civilian,321489
93000,Great Lakes,920,      Military,157254
93000,Great Lakes,930,      State and local,2786360
93000,Great Lakes,931,        State government,716888
93000,Great Lakes,932,        Local government,2069472
94000,Plains,,Employment by place of work,
94000,Plains,10,Total employment (number of jobs),12604124
94000,Plains,,By type,
94000,Plains,20,  Wage and salary employment,10253595
94000,Plains,40,  Proprietors employment,2350529
94000,Plains,50,    Farm proprietors employment,473757
94000,Plains,60,    Nonfarm proprietors employment 2/,1876772
94000,Plains,,By industry,
94000,Plains,70,  Farm employment,553460
94000,Plains,80,  Nonfarm employment,12050664
94000,Plains,90,    Private nonfarm employment,10321813
94000,Plains,100,"      Agricultural services, forestry, and fishing",137150
94000,Plains,110,        Agricultural services,130178
94000,Plains,120,        Forestry and fishing,6972
94000,Plains,121,          Forestry,4008
94000,Plains,122,          Fishing,2964
94000,Plains,200,      Mining,46102
94000,Plains,210,        Metal mining,7464
94000,Plains,220,        Coal mining,1688
94000,Plains,230,        Oil and gas extraction,25530
94000,Plains,240,"        Nonmetallic minerals, except fuels",11420
94000,Plains,300,      Construction,678170
94000,Plains,310,        General building contractors,150055
94000,Plains,320,        Heavy construction contractors,72032
94000,Plains,330,        Special trade contractors,456083
94000,Plains,400,      Manufacturing,1544155
94000,Plains,410,        Durable goods manufacturing,905052
94000,Plains,413,          Lumber and wood products,(D)
94000,Plains,417,          Furniture and fixtures,38853
94000,Plains,420,"          Stone, clay, and glass products",44039
94000,Plains,423,          Primary metal industries,(D)
94000,Plains,426,          Fabricated metal products,122625
94000,Plains,429,          Industrial machinery and equipment,215054
94000,Plains,432,          Electronic and other electric equipment,115357
94000,Plains,435,          Motor vehicles and equipment,68902
94000,Plains,438,          Other transportation equipment,89199
94000,Plains,441,          Instruments and related products,(D)
94000,Plains,444,          Miscellaneous manufacturing industries,34268
94000,Plains,447,          Ordnance 3/,(NA)
94000,Plains,450,        Nondurable goods manufacturing,639103
94000,Plains,453,          Food and kindred products,242157
94000,Plains,456,          Tobacco products,48
94000,Plains,459,          Textile mill products,3248
94000,Plains,462,          Apparel and other textile products,28253
94000,Plains,465,          Paper and allied products,(D)
94000,Plains,468,          Printing and publishing,160030
94000,Plains,471,          Chemicals and allied products,55405
94000,Plains,474,          Petroleum and coal products,7349
94000,Plains,477,          Rubber and miscellaneous plastics products,78046
94000,Plains,480,          Leather and leather products,(D)
94000,Plains,500,      Transportation and public utilities,673513
94000,Plains,510,        Railroad transportation,36222
94000,Plains,520,        Trucking and warehousing,259870
94000,Plains,530,        Water transportation,4548
94000,Plains,540,        Other transportation,163275
94000,Plains,541,          Local and interurban passenger transit,40641
94000,Plains,542,          Transportation by air,83577
94000,Plains,543,"          Pipelines, except natural gas",1566
94000,Plains,544,          Transportation services,37491
94000,Plains,560,        Communications,145012
94000,Plains,570,"        Electric, gas, and sanitary services",64586
94000,Plains,610,      Wholesale trade,600360
94000,Plains,620,      Retail trade,2099698
94000,Plains,621,        Building materials and garden equipment,92583
94000,Plains,622,        General merchandise stores,251443
94000,Plains,623,        Food stores,256049
94000,Plains,624,        Automotive dealers and service stations,242561
94000,Plains,625,        Apparel and accessory stores,75968
94000,Plains,626,        Home furniture and furnishings stores,92468
94000,Plains,627,        Eating and drinking places,652465
94000,Plains,628,        Miscellaneous retail,436161
94000,Plains,700,"      Finance, insurance, and real estate",922524
94000,Plains,710,        Depository and nondepository institutions,220038
94000,Plains,730,"        Other finance, insurance, and real estate",702486
94000,Plains,731,          Security and commodity brokers,(D)
94000,Plains,732,          Insurance carriers,146225
94000,Plains,733,"          Insurance agents, brokers, and services",119587
94000,Plains,734,          Real estate,288708
94000,Plains,735,"          Combined real estate, insurance, etc. 4/",(NA)
94000,Plains,736,          Holding and other investment offices,(D)
94000,Plains,800,      Services,3620141
94000,Plains,805,        Hotels and other lodging places,120777
94000,Plains,810,        Personal services,218191
94000,Plains,815,        Private households,(D)
94000,Plains,820,        Business services,753418
94000,Plains,825,"        Automotive repair, services, and parking",127181
